x,y,u_bulk,u_exact,label
7.2656250000e-01,6.2500000000e-02,5.8380386897e-02,0.0000000000e+00,0
7.3437500000e-01,6.2500000000e-02,5.7124565915e-02,0.0000000000e+00,0
7.4218750000e-01,6.2500000000e-02,5.5834794397e-02,0.0000000000e+00,0
7.5000000000e-01,6.2500000000e-02,5.4511827039e-02,0.0000000000e+00,0
7.5781250000e-01,6.2500000000e-02,5.3156433847e-02,0.0000000000e+00,0
7.6562500000e-01,6.2500000000e-02,5.1769400347e-02,0.0000000000e+00,0
7.7343750000e-01,6.2500000000e-02,5.0351527821e-02,0.0000000000e+00,0
7.8125000000e-01,6.2500000000e-02,4.8903633566e-02,0.0000000000e+00,0
7.8906250000e-01,6.2500000000e-02,4.7426551150e-02,0.0000000000e+00,0
7.9687500000e-01,6.2500000000e-02,4.5921130642e-02,0.0000000000e+00,0
8.0468750000e-01,6.2500000000e-02,4.4388238828e-02,0.0000000000e+00,0
8.1250000000e-01,6.2500000000e-02,4.2828759365e-02,0.0000000000e+00,0
8.2031250000e-01,6.2500000000e-02,4.1243592892e-02,0.0000000000e+00,0
8.2812500000e-01,6.2500000000e-02,3.9633657061e-02,0.0000000000e+00,0
8.3593750000e-01,6.2500000000e-02,3.7999886506e-02,0.0000000000e+00,0
8.4375000000e-01,6.2500000000e-02,3.6343232717e-02,0.0000000000e+00,0
8.5156250000e-01,6.2500000000e-02,3.4664663842e-02,0.0000000000e+00,0
8.5937500000e-01,6.2500000000e-02,3.2965164387e-02,0.0000000000e+00,0
8.6718750000e-01,6.2500000000e-02,3.1245734842e-02,0.0000000000e+00,0
8.7500000000e-01,6.2500000000e-02,2.9507391213e-02,0.0000000000e+00,0
8.8281250000e-01,6.2500000000e-02,2.7751164480e-02,0.0000000000e+00,0
8.9062500000e-01,6.2500000000e-02,2.5978099970e-02,0.0000000000e+00,0
8.9843750000e-01,6.2500000000e-02,2.4189256676e-02,0.0000000000e+00,0
9.0625000000e-01,6.2500000000e-02,2.2385706502e-02,0.0000000000e+00,0
9.1406250000e-01,6.2500000000e-02,2.0568533463e-02,0.0000000000e+00,0
9.2187500000e-01,6.2500000000e-02,1.8738832838e-02,0.0000000000e+00,0
9.2968750000e-01,6.2500000000e-02,1.6897710289e-02,0.0000000000e+00,0
9.3750000000e-01,6.2500000000e-02,1.5046280951e-02,0.0000000000e+00,0
9.4531250000e-01,6.2500000000e-02,1.3185668506e-02,0.0000000000e+00,0
9.5312500000e-01,6.2500000000e-02,1.1317004237e-02,0.0000000000e+00,0
9.6093750000e-01,6.2500000000e-02,9.4414260773e-03,0.0000000000e+00,0
9.6875000000e-01,6.2500000000e-02,7.5600776596e-03,0.0000000000e+00,0
9.7656250000e-01,6.2500000000e-02,5.6741073571e-03,0.0000000000e+00,0
9.8437500000e-01,6.2500000000e-02,3.7846673316e-03,0.0000000000e+00,0
9.9218750000e-01,6.2500000000e-02,1.8929125827e-03,0.0000000000e+00,0
1.0000000000e+00,6.2500000000e-02,0.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,7.0312500000e-02,0.0000000000e+00,0.0000000000e+00,0
7.8125000000e-03,7.0312500000e-02,2.1332067134e-03,0.0000000000e+00,0
1.5625000000e-02,7.0312500000e-02,4.2651078527e-03,0.0000000000e+00,0
2.3437500000e-02,7.0312500000e-02,6.3943989043e-03,0.0000000000e+00,0
3.1250000000e-02,7.0312500000e-02,8.5197774773e-03,0.0000000000e+00,0
3.9062500000e-02,7.0312500000e-02,1.0639944370e-02,0.0000000000e+00,0
4.6875000000e-02,7.0312500000e-02,1.2753604643e-02,0.0000000000e+00,0
5.4687500000e-02,7.0312500000e-02,1.4859468694e-02,0.0000000000e+00,0
6.2500000000e-02,7.0312500000e-02,1.6956253341e-02,0.0000000000e+00,0
7.0312500000e-02,7.0312500000e-02,1.9042682905e-02,0.0000000000e+00,0
7.8125000000e-02,7.0312500000e-02,2.1117490298e-02,0.0000000000e+00,0
8.5937500000e-02,7.0312500000e-02,2.3179418092e-02,0.0000000000e+00,0
9.3750000000e-02,7.0312500000e-02,2.5227219591e-02,0.0000000000e+00,0
1.0156250000e-01,7.0312500000e-02,2.7259659872e-02,0.0000000000e+00,0
1.0937500000e-01,7.0312500000e-02,2.9275516799e-02,0.0000000000e+00,0
1.1718750000e-01,7.0312500000e-02,3.1273581999e-02,0.0000000000e+00,0
1.2500000000e-01,7.0312500000e-02,3.3252661792e-02,0.0000000000e+00,0
1.3281250000e-01,7.0312500000e-02,3.5211578052e-02,0.0000000000e+00,0
1.4062500000e-01,7.0312500000e-02,3.7149169011e-02,0.0000000000e+00,0
1.4843750000e-01,7.0312500000e-02,3.9064289968e-02,0.0000000000e+00,0
1.5625000000e-01,7.0312500000e-02,4.0955813923e-02,0.0000000000e+00,0
1.6406250000e-01,7.0312500000e-02,4.2822632110e-02,0.0000000000e+00,0
1.7187500000e-01,7.0312500000e-02,4.4663654428e-02,0.0000000000e+00,0
1.7968750000e-01,7.0312500000e-02,4.6477809772e-02,0.0000000000e+00,0
1.8750000000e-01,7.0312500000e-02,4.8264046254e-02,0.0000000000e+00,0
1.9531250000e-01,7.0312500000e-02,5.0021331329e-02,0.0000000000e+00,0
2.0312500000e-01,7.0312500000e-02,5.1748651816e-02,0.0000000000e+00,0
2.1093750000e-01,7.0312500000e-02,5.3445013831e-02,0.0000000000e+00,0
2.1875000000e-01,7.0312500000e-02,5.5109442638e-02,0.0000000000e+00,0
2.2656250000e-01,7.0312500000e-02,5.6740982432e-02,0.0000000000e+00,0
2.3437500000e-01,7.0312500000e-02,5.8338696066e-02,0.0000000000e+00,0
2.4218750000e-01,7.0312500000e-02,5.9901664740e-02,0.0000000000e+00,0
2.5000000000e-01,7.0312500000e-02,6.1428987670e-02,0.0000000000e+00,0
2.5781250000e-01,7.0312500000e-02,6.2919781753e-02,0.0000000000e+00,0
2.6562500000e-01,7.0312500000e-02,6.4373181250e-02,0.0000000000e+00,0
2.7343750000e-01,7.0312500000e-02,6.5788337504e-02,0.0000000000e+00,0
2.8125000000e-01,7.0312500000e-02,6.7164418714e-02,0.0000000000e+00,0
2.8906250000e-01,7.0312500000e-02,6.8500609780e-02,0.0000000000e+00,0
2.9687500000e-01,7.0312500000e-02,6.9796112239e-02,0.0000000000e+00,0
3.0468750000e-01,7.0312500000e-02,7.1050144297e-02,0.0000000000e+00,0
3.1250000000e-01,7.0312500000e-02,7.2261940990e-02,0.0000000000e+00,0
3.2031250000e-01,7.0312500000e-02,7.3430754450e-02,0.0000000000e+00,0
3.2812500000e-01,7.0312500000e-02,7.4555854326e-02,0.0000000000e+00,0
3.3593750000e-01,7.0312500000e-02,7.5636528319e-02,0.0000000000e+00,0
3.4375000000e-01,7.0312500000e-02,7.6672082872e-02,0.0000000000e+00,0
3.5156250000e-01,7.0312500000e-02,7.7661843983e-02,0.0000000000e+00,0
3.5937500000e-01,7.0312500000e-02,7.8605158153e-02,0.0000000000e+00,0
3.6718750000e-01,7.0312500000e-02,7.9501393453e-02,0.0000000000e+00,0
3.7500000000e-01,7.0312500000e-02,8.0349940706e-02,0.0000000000e+00,0
3.8281250000e-01,7.0312500000e-02,8.1150214760e-02,0.0000000000e+00,0
3.9062500000e-01,7.0312500000e-02,8.1901655852e-02,0.0000000000e+00,0
3.9843750000e-01,7.0312500000e-02,8.2603731021e-02,0.0000000000e+00,0
4.0625000000e-01,7.0312500000e-02,8.3255935583e-02,0.0000000000e+00,0
4.1406250000e-01,7.0312500000e-02,8.3857794617e-02,0.0000000000e+00,0
4.2187500000e-01,7.0312500000e-02,8.4408864460e-02,0.0000000000e+00,0
4.2968750000e-01,7.0312500000e-02,8.4908734180e-02,0.0000000000e+00,0
4.3750000000e-01,7.0312500000e-02,8.5357027010e-02,0.0000000000e+00,0
4.4531250000e-01,7.0312500000e-02,8.5753401717e-02,0.0000000000e+00,0
4.5312500000e-01,7.0312500000e-02,8.6097553894e-02,0.0000000000e+00,0
4.6093750000e-01,7.0312500000e-02,8.6389217145e-02,0.0000000000e+00,0
4.6875000000e-01,7.0312500000e-02,8.6628164150e-02,0.0000000000e+00,0
4.7656250000e-01,7.0312500000e-02,8.6814207601e-02,0.0000000000e+00,0
4.8437500000e-01,7.0312500000e-02,8.6947200979e-02,0.0000000000e+00,0
4.9218750000e-01,7.0312500000e-02,8.7027039176e-02,0.0000000000e+00,0
5.0000000000e-01,7.0312500000e-02,8.7053658946e-02,0.0000000000e+00,0
5.0781250000e-01,7.0312500000e-02,8.7027039175e-02,0.0000000000e+00,0
5.1562500000e-01,7.0312500000e-02,8.6947200978e-02,0.0000000000e+00,0
5.2343750000e-01,7.0312500000e-02,8.6814207600e-02,0.0000000000e+00,0
5.3125000000e-01,7.0312500000e-02,8.6628164149e-02,0.0000000000e+00,0
5.3906250000e-01,7.0312500000e-02,8.6389217142e-02,0.0000000000e+00,0
5.4687500000e-01,7.0312500000e-02,8.6097553891e-02,0.0000000000e+00,0
5.5468750000e-01,7.0312500000e-02,8.5753401714e-02,0.0000000000e+00,0
5.6250000000e-01,7.0312500000e-02,8.5357027006e-02,0.0000000000e+00,0
5.7031250000e-01,7.0312500000e-02,8.4908734176e-02,0.0000000000e+00,0
5.7812500000e-01,7.0312500000e-02,8.4408864456e-02,0.0000000000e+00,0
5.8593750000e-01,7.0312500000e-02,8.3857794612e-02,0.0000000000e+00,0
5.9375000000e-01,7.0312500000e-02,8.3255935577e-02,0.0000000000e+00,0
6.0156250000e-01,7.0312500000e-02,8.2603731015e-02,0.0000000000e+00,0
6.0937500000e-01,7.0312500000e-02,8.1901655845e-02,0.0000000000e+00,0
6.1718750000e-01,7.0312500000e-02,8.1150214754e-02,0.0000000000e+00,0
6.2500000000e-01,7.0312500000e-02,8.0349940699e-02,0.0000000000e+00,0
6.3281250000e-01,7.0312500000e-02,7.9501393445e-02,0.0000000000e+00,0
6.4062500000e-01,7.0312500000e-02,7.8605158145e-02,0.0000000000e+00,0
6.4843750000e-01,7.0312500000e-02,7.7661843975e-02,0.0000000000e+00,0
6.5625000000e-01,7.0312500000e-02,7.6672082863e-02,0.0000000000e+00,0
6.6406250000e-01,7.0312500000e-02,7.5636528310e-02,0.0000000000e+00,0
6.7187500000e-01,7.0312500000e-02,7.4555854316e-02,0.0000000000e+00,0
6.7968750000e-01,7.0312500000e-02,7.3430754440e-02,0.0000000000e+00,0
6.8750000000e-01,7.0312500000e-02,7.2261940979e-02,0.0000000000e+00,0
6.9531250000e-01,7.0312500000e-02,7.1050144287e-02,0.0000000000e+00,0
7.0312500000e-01,7.0312500000e-02,6.9796112227e-02,0.0000000000e+00,0
7.1093750000e-01,7.0312500000e-02,6.8500609769e-02,0.0000000000e+00,0
7.1875000000e-01,7.0312500000e-02,6.7164418702e-02,0.0000000000e+00,0
7.2656250000e-01,7.0312500000e-02,6.5788337492e-02,0.0000000000e+00,0
7.3437500000e-01,7.0312500000e-02,6.4373181238e-02,0.0000000000e+00,0
7.4218750000e-01,7.0312500000e-02,6.2919781741e-02,0.0000000000e+00,0
7.5000000000e-01,7.0312500000e-02,6.1428987658e-02,0.0000000000e+00,0
7.5781250000e-01,7.0312500000e-02,5.9901664727e-02,0.0000000000e+00,0
7.6562500000e-01,7.0312500000e-02,5.8338696053e-02,0.0000000000e+00,0
7.7343750000e-01,7.0312500000e-02,5.6740982419e-02,0.0000000000e+00,0
7.8125000000e-01,7.0312500000e-02,5.5109442625e-02,0.0000000000e+00,0
7.8906250000e-01,7.0312500000e-02,5.3445013818e-02,0.0000000000e+00,0
7.9687500000e-01,7.0312500000e-02,5.1748651803e-02,0.0000000000e+00,0
8.0468750000e-01,7.0312500000e-02,5.0021331316e-02,0.0000000000e+00,0
8.1250000000e-01,7.0312500000e-02,4.8264046241e-02,0.0000000000e+00,0
8.2031250000e-01,7.0312500000e-02,4.6477809758e-02,0.0000000000e+00,0
8.2812500000e-01,7.0312500000e-02,4.4663654415e-02,0.0000000000e+00,0
8.3593750000e-01,7.0312500000e-02,4.2822632097e-02,0.0000000000e+00,0
8.4375000000e-01,7.0312500000e-02,4.0955813910e-02,0.0000000000e+00,0
8.5156250000e-01,7.0312500000e-02,3.9064289955e-02,0.0000000000e+00,0
8.5937500000e-01,7.0312500000e-02,3.7149168999e-02,0.0000000000e+00,0
8.6718750000e-01,7.0312500000e-02,3.5211578041e-02,0.0000000000e+00,0
8.7500000000e-01,7.0312500000e-02,3.3252661780e-02,0.0000000000e+00,0
8.8281250000e-01,7.0312500000e-02,3.1273581988e-02,0.0000000000e+00,0
8.9062500000e-01,7.0312500000e-02,2.9275516788e-02,0.0000000000e+00,0
8.9843750000e-01,7.0312500000e-02,2.7259659862e-02,0.0000000000e+00,0
9.0625000000e-01,7.0312500000e-02,2.5227219582e-02,0.0000000000e+00,0
9.1406250000e-01,7.0312500000e-02,2.3179418083e-02,0.0000000000e+00,0
9.2187500000e-01,7.0312500000e-02,2.1117490290e-02,0.0000000000e+00,0
9.2968750000e-01,7.0312500000e-02,1.9042682898e-02,0.0000000000e+00,0
9.3750000000e-01,7.0312500000e-02,1.6956253334e-02,0.0000000000e+00,0
9.4531250000e-01,7.0312500000e-02,1.4859468688e-02,0.0000000000e+00,0
9.5312500000e-01,7.0312500000e-02,1.2753604638e-02,0.0000000000e+00,0
9.6093750000e-01,7.0312500000e-02,1.0639944366e-02,0.0000000000e+00,0
9.6875000000e-01,7.0312500000e-02,8.5197774739e-03,0.0000000000e+00,0
9.7656250000e-01,7.0312500000e-02,6.3943989017e-03,0.0000000000e+00,0
9.8437500000e-01,7.0312500000e-02,4.2651078510e-03,0.0000000000e+00,0
9.9218750000e-01,7.0312500000e-02,2.1332067125e-03,0.0000000000e+00,0
1.0000000000e+00,7.0312500000e-02,0.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,7.8125000000e-02,0.0000000000e+00,0.0000000000e+00,0
7.8125000000e-03,7.8125000000e-02,2.3748064174e-03,0.0000000000e+00,0
1.5625000000e-02,7.8125000000e-02,4.7481584601e-03,0.0000000000e+00,0
2.3437500000e-02,7.8125000000e-02,7.1186029277e-03,0.0000000000e+00,0
3.1250000000e-02,7.8125000000e-02,9.4846889718e-03,0.0000000000e+00,0
3.9062500000e-02,7.8125000000e-02,1.1844969280e-02,0.0000000000e+00,0
4.6875000000e-02,7.8125000000e-02,1.4198001268e-02,0.0000000000e+00,0
5.4687500000e-02,7.8125000000e-02,1.6542348281e-02,0.0000000000e+00,0
6.2500000000e-02,7.8125000000e-02,1.8876580806e-02,0.0000000000e+00,0
7.0312500000e-02,7.8125000000e-02,2.1199277688e-02,0.0000000000e+00,0
7.8125000000e-02,7.8125000000e-02,2.3509027348e-02,0.0000000000e+00,0
8.5937500000e-02,7.8125000000e-02,2.5804429007e-02,0.0000000000e+00,0
9.3750000000e-02,7.8125000000e-02,2.8084093890e-02,0.0000000000e+00,0
1.0156250000e-01,7.8125000000e-02,3.0346646414e-02,0.0000000000e+00,0
1.0937500000e-01,7.8125000000e-02,3.2590725344e-02,0.0000000000e+00,0
1.1718750000e-01,7.8125000000e-02,3.4814984916e-02,0.0000000000e+00,0
1.2500000000e-01,7.8125000000e-02,3.7018095892e-02,0.0000000000e+00,0
1.3281250000e-01,7.8125000000e-02,3.9198746555e-02,0.0000000000e+00,0
1.4062500000e-01,7.8125000000e-02,4.1355643626e-02,0.0000000000e+00,0
1.4843750000e-01,7.8125000000e-02,4.3487513084e-02,0.0000000000e+00,0
1.5625000000e-01,7.8125000000e-02,4.5593100885e-02,0.0000000000e+00,0
1.6406250000e-01,7.8125000000e-02,4.7671173572e-02,0.0000000000e+00,0
1.7187500000e-01,7.8125000000e-02,4.9720518759e-02,0.0000000000e+00,0
1.7968750000e-01,7.8125000000e-02,5.1739945502e-02,0.0000000000e+00,0
1.8750000000e-01,7.8125000000e-02,5.3728284538e-02,0.0000000000e+00,0
1.9531250000e-01,7.8125000000e-02,5.5684388407e-02,0.0000000000e+00,0
2.0312500000e-01,7.8125000000e-02,5.7607131451e-02,0.0000000000e+00,0
2.1093750000e-01,7.8125000000e-02,5.9495409709e-02,0.0000000000e+00,0
2.1875000000e-01,7.8125000000e-02,6.1348140711e-02,0.0000000000e+00,0
2.2656250000e-01,7.8125000000e-02,6.3164263192e-02,0.0000000000e+00,0
2.3437500000e-01,7.8125000000e-02,6.4942736734e-02,0.0000000000e+00,0
2.4218750000e-01,7.8125000000e-02,6.6682541366e-02,0.0000000000e+00,0
2.5000000000e-01,7.8125000000e-02,6.8382677138e-02,0.0000000000e+00,0
2.5781250000e-01,7.8125000000e-02,7.0042163685e-02,0.0000000000e+00,0
2.6562500000e-01,7.8125000000e-02,7.1660039817e-02,0.0000000000e+00,0
2.7343750000e-01,7.8125000000e-02,7.3235363144e-02,0.0000000000e+00,0
2.8125000000e-01,7.8125000000e-02,7.4767209770e-02,0.0000000000e+00,0
2.8906250000e-01,7.8125000000e-02,7.6254674069e-02,0.0000000000e+00,0
2.9687500000e-01,7.8125000000e-02,7.7696868564e-02,0.0000000000e+00,0
3.0468750000e-01,7.8125000000e-02,7.9092923934e-02,0.0000000000e+00,0
3.1250000000e-01,7.8125000000e-02,8.0441989149e-02,0.0000000000e+00,0
3.2031250000e-01,7.8125000000e-02,8.1743231754e-02,0.0000000000e+00,0
3.2812500000e-01,7.8125000000e-02,8.2995838316e-02,0.0000000000e+00,0
3.3593750000e-01,7.8125000000e-02,8.4199015026e-02,0.0000000000e+00,0
3.4375000000e-01,7.8125000000e-02,8.5351988460e-02,0.0000000000e+00,0
3.5156250000e-01,7.8125000000e-02,8.6454006510e-02,0.0000000000e+00,0
3.5937500000e-01,7.8125000000e-02,8.7504339455e-02,0.0000000000e+00,0
3.6718750000e-01,7.8125000000e-02,8.8502281190e-02,0.0000000000e+00,0
3.7500000000e-01,7.8125000000e-02,8.9447150579e-02,0.0000000000e+00,0
3.8281250000e-01,7.8125000000e-02,9.0338292919e-02,0.0000000000e+00,0
3.9062500000e-01,7.8125000000e-02,9.1175081513e-02,0.0000000000e+00,0
3.9843750000e-01,7.8125000000e-02,9.1956919310e-02,0.0000000000e+00,0
4.0625000000e-01,7.8125000000e-02,9.2683240601e-02,0.0000000000e+00,0
4.1406250000e-01,7.8125000000e-02,9.3353512745e-02,0.0000000000e+00,0
4.2187500000e-01,7.8125000000e-02,9.3967237898e-02,0.0000000000e+00,0
4.2968750000e-01,7.8125000000e-02,9.4523954725e-02,0.0000000000e+00,0
4.3750000000e-01,7.8125000000e-02,9.5023240058e-02,0.0000000000e+00,0
4.4531250000e-01,7.8125000000e-02,9.5464710487e-02,0.0000000000e+00,0
4.5312500000e-01,7.8125000000e-02,9.5848023858e-02,0.0000000000e+00,0
4.6093750000e-01,7.8125000000e-02,9.6172880646e-02,0.0000000000e+00,0
4.6875000000e-01,7.8125000000e-02,9.6439025196e-02,0.0000000000e+00,0
4.7656250000e-01,7.8125000000e-02,9.6646246801e-02,0.0000000000e+00,0
4.8437500000e-01,7.8125000000e-02,9.6794380612e-02,0.0000000000e+00,0
4.9218750000e-01,7.8125000000e-02,9.6883308356e-02,0.0000000000e+00,0
5.0000000000e-01,7.8125000000e-02,9.6912958857e-02,0.0000000000e+00,0
5.0781250000e-01,7.8125000000e-02,9.6883308356e-02,0.0000000000e+00,0
5.1562500000e-01,7.8125000000e-02,9.6794380611e-02,0.0000000000e+00,0
5.2343750000e-01,7.8125000000e-02,9.6646246800e-02,0.0000000000e+00,0
5.3125000000e-01,7.8125000000e-02,9.6439025194e-02,0.0000000000e+00,0
5.3906250000e-01,7.8125000000e-02,9.6172880643e-02,0.0000000000e+00,0
5.4687500000e-01,7.8125000000e-02,9.5848023855e-02,0.0000000000e+00,0
5.5468750000e-01,7.8125000000e-02,9.5464710484e-02,0.0000000000e+00,0
5.6250000000e-01,7.8125000000e-02,9.5023240054e-02,0.0000000000e+00,0
5.7031250000e-01,7.8125000000e-02,9.4523954721e-02,0.0000000000e+00,0
5.7812500000e-01,7.8125000000e-02,9.3967237893e-02,0.0000000000e+00,0
5.8593750000e-01,7.8125000000e-02,9.3353512739e-02,0.0000000000e+00,0
5.9375000000e-01,7.8125000000e-02,9.2683240595e-02,0.0000000000e+00,0
6.0156250000e-01,7.8125000000e-02,9.1956919304e-02,0.0000000000e+00,0
6.0937500000e-01,7.8125000000e-02,9.1175081506e-02,0.0000000000e+00,0
6.1718750000e-01,7.8125000000e-02,9.0338292911e-02,0.0000000000e+00,0
6.2500000000e-01,7.8125000000e-02,8.9447150571e-02,0.0000000000e+00,0
6.3281250000e-01,7.8125000000e-02,8.8502281182e-02,0.0000000000e+00,0
6.4062500000e-01,7.8125000000e-02,8.7504339446e-02,0.0000000000e+00,0
6.4843750000e-01,7.8125000000e-02,8.6454006500e-02,0.0000000000e+00,0
6.5625000000e-01,7.8125000000e-02,8.5351988450e-02,0.0000000000e+00,0
6.6406250000e-01,7.8125000000e-02,8.4199015016e-02,0.0000000000e+00,0
6.7187500000e-01,7.8125000000e-02,8.2995838305e-02,0.0000000000e+00,0
6.7968750000e-01,7.8125000000e-02,8.1743231742e-02,0.0000000000e+00,0
6.8750000000e-01,7.8125000000e-02,8.0441989137e-02,0.0000000000e+00,0
6.9531250000e-01,7.8125000000e-02,7.9092923922e-02,0.0000000000e+00,0
7.0312500000e-01,7.8125000000e-02,7.7696868552e-02,0.0000000000e+00,0
7.1093750000e-01,7.8125000000e-02,7.6254674056e-02,0.0000000000e+00,0
7.1875000000e-01,7.8125000000e-02,7.4767209757e-02,0.0000000000e+00,0
7.2656250000e-01,7.8125000000e-02,7.3235363131e-02,0.0000000000e+00,0
7.3437500000e-01,7.8125000000e-02,7.1660039803e-02,0.0000000000e+00,0
7.4218750000e-01,7.8125000000e-02,7.0042163671e-02,0.0000000000e+00,0
7.5000000000e-01,7.8125000000e-02,6.8382677123e-02,0.0000000000e+00,0
7.5781250000e-01,7.8125000000e-02,6.6682541351e-02,0.0000000000e+00,0
7.6562500000e-01,7.8125000000e-02,6.4942736719e-02,0.0000000000e+00,0
7.7343750000e-01,7.8125000000e-02,6.3164263177e-02,0.0000000000e+00,0
7.8125000000e-01,7.8125000000e-02,6.1348140696e-02,0.0000000000e+00,0
7.8906250000e-01,7.8125000000e-02,5.9495409694e-02,0.0000000000e+00,0
7.9687500000e-01,7.8125000000e-02,5.7607131436e-02,0.0000000000e+00,0
8.0468750000e-01,7.8125000000e-02,5.5684388392e-02,0.0000000000e+00,0
8.1250000000e-01,7.8125000000e-02,5.3728284523e-02,0.0000000000e+00,0
8.2031250000e-01,7.8125000000e-02,5.1739945486e-02,0.0000000000e+00,0
8.2812500000e-01,7.8125000000e-02,4.9720518744e-02,0.0000000000e+00,0
8.3593750000e-01,7.8125000000e-02,4.7671173557e-02,0.0000000000e+00,0
8.4375000000e-01,7.8125000000e-02,4.5593100871e-02,0.0000000000e+00,0
8.5156250000e-01,7.8125000000e-02,4.3487513070e-02,0.0000000000e+00,0
8.5937500000e-01,7.8125000000e-02,4.1355643612e-02,0.0000000000e+00,0
8.6718750000e-01,7.8125000000e-02,3.9198746541e-02,0.0000000000e+00,0
8.7500000000e-01,7.8125000000e-02,3.7018095879e-02,0.0000000000e+00,0
8.8281250000e-01,7.8125000000e-02,3.4814984904e-02,0.0000000000e+00,0
8.9062500000e-01,7.8125000000e-02,3.2590725332e-02,0.0000000000e+00,0
8.9843750000e-01,7.8125000000e-02,3.0346646402e-02,0.0000000000e+00,0
9.0625000000e-01,7.8125000000e-02,2.8084093880e-02,0.0000000000e+00,0
9.1406250000e-01,7.8125000000e-02,2.5804428998e-02,0.0000000000e+00,0
9.2187500000e-01,7.8125000000e-02,2.3509027339e-02,0.0000000000e+00,0
9.2968750000e-01,7.8125000000e-02,2.1199277679e-02,0.0000000000e+00,0
9.3750000000e-01,7.8125000000e-02,1.8876580799e-02,0.0000000000e+00,0
9.4531250000e-01,7.8125000000e-02,1.6542348275e-02,0.0000000000e+00,0
9.5312500000e-01,7.8125000000e-02,1.4198001262e-02,0.0000000000e+00,0
9.6093750000e-01,7.8125000000e-02,1.1844969275e-02,0.0000000000e+00,0
9.6875000000e-01,7.8125000000e-02,9.4846889679e-03,0.0000000000e+00,0
9.7656250000e-01,7.8125000000e-02,7.1186029247e-03,0.0000000000e+00,0
9.8437500000e-01,7.8125000000e-02,4.7481584581e-03,0.0000000000e+00,0
9.9218750000e-01,7.8125000000e-02,2.3748064164e-03,0.0000000000e+00,0
1.0000000000e+00,7.8125000000e-02,0.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,8.5937500000e-02,0.0000000000e+00,0.0000000000e+00,0
7.8125000000e-03,8.5937500000e-02,2.6178604961e-03,0.0000000000e+00,0
1.5625000000e-02,8.5937500000e-02,5.2341166425e-03,0.0000000000e+00,0
2.3437500000e-02,8.5937500000e-02,7.8471653745e-03,0.0000000000e+00,0
3.1250000000e-02,8.5937500000e-02,1.0455406202e-02,0.0000000000e+00,0
3.9062500000e-02,8.5937500000e-02,1.3057242510e-02,0.0000000000e+00,0
4.6875000000e-02,8.5937500000e-02,1.5651082867e-02,0.0000000000e+00,0
5.4687500000e-02,8.5937500000e-02,1.8235342357e-02,0.0000000000e+00,0
6.2500000000e-02,8.5937500000e-02,2.0808443916e-02,0.0000000000e+00,0
7.0312500000e-02,8.5937500000e-02,2.3368819690e-02,0.0000000000e+00,0
7.8125000000e-02,8.5937500000e-02,2.5914912399e-02,0.0000000000e+00,0
8.5937500000e-02,8.5937500000e-02,2.8445176700e-02,0.0000000000e+00,0
9.3750000000e-02,8.5937500000e-02,3.0958080549e-02,0.0000000000e+00,0
1.0156250000e-01,8.5937500000e-02,3.3452106548e-02,0.0000000000e+00,0
1.0937500000e-01,8.5937500000e-02,3.5925753249e-02,0.0000000000e+00,0
1.1718750000e-01,8.5937500000e-02,3.8377536430e-02,0.0000000000e+00,0
1.2500000000e-01,8.5937500000e-02,4.0805990304e-02,0.0000000000e+00,0
1.3281250000e-01,8.5937500000e-02,4.3209668649e-02,0.0000000000e+00,0
1.4062500000e-01,8.5937500000e-02,4.5587145854e-02,0.0000000000e+00,0
1.4843750000e-01,8.5937500000e-02,4.7937017857e-02,0.0000000000e+00,0
1.5625000000e-01,8.5937500000e-02,5.0257902963e-02,0.0000000000e+00,0
1.6406250000e-01,8.5937500000e-02,5.2548442533e-02,0.0000000000e+00,0
1.7187500000e-01,8.5937500000e-02,5.4807301533e-02,0.0000000000e+00,0
1.7968750000e-01,8.5937500000e-02,5.7033168938e-02,0.0000000000e+00,0
1.8750000000e-01,8.5937500000e-02,5.9224757989e-02,0.0000000000e+00,0
1.9531250000e-01,8.5937500000e-02,6.1380806310e-02,0.0000000000e+00,0
2.0312500000e-01,8.5937500000e-02,6.3500075872e-02,0.0000000000e+00,0
2.1093750000e-01,8.5937500000e-02,6.5581352843e-02,0.0000000000e+00,0
2.1875000000e-01,8.5937500000e-02,6.7623447306e-02,0.0000000000e+00,0
2.2656250000e-01,8.5937500000e-02,6.9625192891e-02,0.0000000000e+00,0
2.3437500000e-01,8.5937500000e-02,7.1585446310e-02,0.0000000000e+00,0
2.4218750000e-01,8.5937500000e-02,7.3503086852e-02,0.0000000000e+00,0
2.5000000000e-01,8.5937500000e-02,7.5377015830e-02,0.0000000000e+00,0
2.5781250000e-01,8.5937500000e-02,7.7206156033e-02,0.0000000000e+00,0
2.6562500000e-01,8.5937500000e-02,7.8989451189e-02,0.0000000000e+00,0
2.7343750000e-01,8.5937500000e-02,8.0725865485e-02,0.0000000000e+00,0
2.8125000000e-01,8.5937500000e-02,8.2414383154e-02,0.0000000000e+00,0
2.8906250000e-01,8.5937500000e-02,8.4054008160e-02,0.0000000000e+00,0
